standard,lemma,postag
to,to,acp-cs
hit,hit,vvi
Now,now,av
bind,bound,vvb
my,my,po
brows,brow,n2
with,with,acp-p
iron,iron,n1
and,and,cc
approach,approach,vvb
The,the,d
ragged'st,ragged,j-s
hour,hour,n1
that,that,cs
time,time,n1
and,and,cc
spite,spite,n1
dare,dare,vvb
bring,bring,vvi
To,to,acp-cs
frown,frown,vvi
upon,upon,acp-p
th',the,d
enraged,enrage,j_vn
Northumberland,Northumberland,n1-nn
Let,let,vvb
heaven,heaven,n1
kiss,kiss,n1
Earth,earth,n1
Now,now,av
let,let,vvb
not,not,xx
Nature's,nature,n1g
hand,hand,n1
Keep,keep,vvi
the,the,d
wild,wild,j
flood,flood,n1
confined,confine,vvn
Let,let,vvb
order,order,n1
die,die,vvi
And,and,cc
let,let,vvb
this,this,d
world,world,n1
no,no,av-x_d
longer,long,av-c_j
be,be,vvi
a,a,d
stage,stage,n1
To,to,acp-cs
feed,feed,vvi
contention,contention,n1
in,in,acp-p
a,a,d
lingering,linger,j_vg
act,act,n1
But,but,acp-cc
let,let,vvb
one,one,crd
spirit,spirit,n1
of,of,acp-p
the,the,d
firstborn,first-born,j
Cain,Cain,n1-nn
Reign,reign,vvi
in,in,acp-p
all,all,d
bosoms,bosom,n2
that,that,cs
each,each,d
heart,heart,n1
being,be,vvg
set,set,vvn
On,on,acp-p
bloody,bloody,j
courses,course,n2
the,the,d
rude,rude,j
scene,scene,n1
may,may,vmb
end,end,vvi
And,and,cc
darkness,darkness,n1
be,be,vvi
the,the,d
burier,burier,n1
of,of,acp-p
the,the,d
dead,dead,j
LORD,,
BARDOLPH,,
This,this,d
strainèd,strain,j_vn
passion,passion,n1
doth,do,vvz
you,you,pn
wrong,wrong,n1_j
my,my,po
lord,lord,n1
MORTON,,
Sweet,sweet,j
earl,earl,n1
divorce,divorce,vvb
not,not,xx
wisdom,wisdom,n1
from,from,acp-p
your,your,po
honor,honour,n1
The,the,d
lives,life,n2
of,of,acp-p
all,all,d
your,your,po
loving,love,j_vg
complices,complice,n2
Lean,lean,vvb
on,on,acp-p
your,your,po
health,health,n1
the,the,d
which,which,crq-r
if,if,cs
you,you,pn
give,give,vvb
o'er,over,acp-av
To,to,acp-p
stormy,stormy,j
passion,passion,n1
must,must,vmb
perforce,perforce,av
decay,decay,vvi
You,you,pn
cast,cast,vvi
th',the,d
event,event,n1
of,of,acp-p
war,war,n1
my,my,po
noble,noble,j
lord,lord,n1
And,and,cc
summed,sum,vvd
the,the,d
accompt,account,n1
of,of,acp-p
chance,chance,n1
before,before,acp-cs
you,you,pn
said,say,vvd
Let,let,vvb
us,we,pno
make,make,vvi
head,head,n1
It,it,pn
was,be,vvd
your,your,po
presurmise,presurmise,n1
That,that,cs
in,in,acp-p
the,the,d
dole,dole,n1
of,of,acp-p
blows,blow,n2
your,your,po
son,son,n1
might,may,vmd
drop,drop,vvi
You,you,pn
knew,know,vvd
he,he,pns
walked,walk,vvd
o'er,over,acp-av
perils,peril,n2
on,on,acp-p
an,a,d
edge,edge,n1
More,more,av-c_d
likely,likely,j
to,to,acp-cs
fall,fall,vvi
in,in,acp-p
than,than,cs
to,to,acp-cs
get,get,vvi
o'er,over,acp-av
You,you,pn
were,be,vvd
advised,advise,vvn
his,his,po
flesh,flesh,n1
was,be,vvd
capable,capable,j
Of,of,acp-p
wounds,wound,n2
and,and,cc
scars,scar,n2
and,and,cc
that,that,cs
his,his,po
forward,forward,j
spirit,spirit,n1
Would,will,vmd
lift,lift,vvi
him,he,pno
where,where,crq-cs
most,most,d-s
trade,trade,n1
of,of,acp-p
danger,danger,n1
ranged,range,vvd
Yet,yet,av
did,do,vvd
you,you,pn
say,say,vvi
Go,go,vvb
forth,forth,av
and,and,cc
none,none,pi-x
of,of,acp-p
this,this,d
Though,though,cs
strongly,strong,av_j
apprehended,apprehend,vvn
could,can,vmd
restrain,restrain,vvi
The,the,d
stiff-borne,stiff-born,j
action,action,n1
What,what,crq-q
hath,have,vvz
then,then,av
befall'n,befall,vvn
Or,or,cc
what,what,crq-q
did,do,vvd
this,this,d
bold,bold,j
enterprise,enterprise,n1
bring,bring,vvd
forth,forth,av
More,more,d-c
than,than,cs
that,that,d
being,be,vvg
which,which,crq-r
was,be,vvd
like,like,j
to,to,acp-cs
be,be,vvi
LORD,,
BARDOLPH,,
We,we,pns
all,all,d
that,that,cs
are,be,vvb
engagèd,engage,vvn
to,to,acp-p
this,this,d
loss,loss,n1
Knew,know,vvd
that,that,cs
we,we,pns
ventured,venture,vvd
on,on,acp-p
such,such,d
dangerous,dangerous,j
seas,sea,n2
That,that,cs
if,if,cs
we,we,pns
wrought,wrought,vvn
out,out,av
life,life,n1
'twas,it|be,pn|vvd
ten,ten,crd
to,to,acp-p
one,one,crd
And,and,cc
yet,yet,av
we,we,pns
ventured,venture,vvd
for,for,acp-p
the,the,d
gain,gain,n1
proposed,propose,vvn
Choked,choke,vvd
the,the,d
respect,respect,n1
of,of,acp-p
likely,likely,j
peril,peril,n1
feared,fear,vvn
And,and,cc
since,since,acp-cs
we,we,pns
are,be,vvb
o'erset,overset,vvn
venture,venture,vvb
again,again,av
Come,come,vvb
we,we,pns
will,will,vmb
all,all,d
put,put,vvi
forth,forth,av
body,body,n1
and,and,cc
goods,good,n2_j
MORTON,,
'Tis,it|be,pn|vvz
more,more,d-c
than,than,cs
time,time,n1
And,and,cc
my,my,po
most,most,av-s_d
noble,noble,j
lord,lord,n1
I,i,pns
hear,hear,vvb
for,for,acp-p
certain,certain,av_j
and,and,cc
dare,dare,vvb
speak,speak,vvi
the,the,d
truth,truth,n1
The,the,d
gentle,gentle,j
Archbishop,archbishop,n1
of,of,acp-p
York,York,n1-nn
is,be,vvz
up,up,acp-av
With,with,acp-p
well-appointed,well-appointed,j
powers,power,n2
He,he,pns
is,be,vvz
a,a,d
man,man,n1
Who,who,crq-r
with,with,acp-p
a,a,d
double,double,j
surety,surety,n1
binds,bind,vvz
his,his,po
followers,follower,n2
My,my,po
lord,lord,n1
your,your,po
son,son,n1
had,have,vvd
only,only,av_j
but,but,acp-av
the,the,d
corpse,corpse,n1
But,but,acp-cc
shadows,shadow,n2
and,and,cc
the,the,d
shows,show,n2
of,of,acp-p
men,man,n2
to,to,acp-cs
fight,fight,vvi
For,for,acp-p
that,that,d
same,same,d
word,word,n1
rebellion,rebellion,n1
did,do,vvd
divide,divide,vvi
The,the,d
action,action,n1
of,of,acp-p
their,their,po
bodies,body,n2
from,from,acp-p
their,their,po
souls,soul,n2
And,and,cc
they,they,pns
did,do,vvd
fight,fight,vvi
with,with,acp-p
queasiness,queasiness,n1
constrained,constrain,vvn
As,as,acp-cs
men,man,n2
drink,drink,vvb
potions,potion,n2
that,that,cs
their,their,po
weapons,weapon,n2
only,only,av_j
Seemed,seem,vvd
on,on,acp-p
our,our,po
side,side,n1
But,but,acp-cc
for,for,acp-p
their,their,po
spirits,spirit,n2
and,and,cc
souls,soul,n2
This,this,d
word,word,n1
rebellion,rebellion,n1
it,it,pn
had,have,vvd
froze,freeze,vvn
them,they,pno
up,up,acp-av
As,as,acp-cs
fish,fish,n1
are,be,vvb
in,in,acp-p
a,a,d
pond,pond,n1
But,but,acp-cc
now,now,av
the,the,d
Bishop,bishop,n1
Turns,turn,vvz
insurrection,insurrection,n1
to,to,acp-p
religion,religion,n1
Supposed,suppose,vvn
sincere,sincere,j
and,and,cc
holy,holy,j
in,in,acp-p
his,his,po
thoughts,thought,n2
He's,he|be,pns|vvz
followed,follow,vvn
both,both,av_d
with,with,acp-p
body,body,n1
and,and,cc
with,with,acp-p
mind,mind,n1
And,and,cc
doth,do,vvz
enlarge,enlarge,vvi
his,his,po
rising,rise,n1_vg
with,with,acp-p
the,the,d
blood,blood,n1
Of,of,acp-p
fair,fair,j
King,king,n1
Richard,Richard,n1-nn
scraped,scrape,vvn
from,from,acp-p
Pomfret,Pomfret,n1-nn
stones,stone,n2
Derives,derive,vvz
from,from,acp-p
heaven,heaven,n1
his,his,po
quarrel,quarrel,n1
and,and,cc
his,his,po
cause,cause,n1
Tells,tell,vvz
them,they,pno
he,he,pns
doth,do,vvz
bestride,bestride,vvi
a,a,d
bleeding,bleed,j_vg
land,land,n1
Gasping,gasp,vvg
for,for,acp-p
life,life,n1
under,under,acp-p
great,great,j
Bolingbroke,Bolingbroke,n1-nn
And,and,cc
more,more,av-c_d
and,and,cc
less,less,d-c
do,do,vvb
flock,flock,vvi
to,to,acp-cs
follow,follow,vvi
him,he,pno
NORTHUMBERLAND,,
I,i,pns
knew,know,vvd
of,of,acp-p
this,this,d
before,before,acp-av
but,but,acp-cc
to,to,acp-cs
speak,speak,vvi
truth,truth,n1
This,this,d
present,present,j
grief,grief,n1
had,have,vvd
wiped,wipe,vvn
it,it,pn
from,from,acp-p
my,my,po
mind,mind,n1
Go,go,vvb
in,in,acp-p
with,with,acp-p
me,i,pno
and,and,cc
counsel,counsel,vvb
every,every,d
man,man,n1
The,the,d
aptest,apt,j-s
way,way,n1
for,for,acp-p
safety,safety,n1
and,and,cc
revenge,revenge,n1
Get,get,vvb
posts,post,n2
and,and,cc
letters,letter,n2
and,and,cc
make,make,vvb
friends,friend,n2
with,with,acp-p
speed,speed,n1
Never,never,av-x
so,so,av
few,few,d
and,and,cc
never,never,av-x
yet,yet,av
more,more,d-c
need,need,n1
They,,
exit,,
Scene,,
2,,
Enter,,
Sir,,
John,,
Falstaff,,
with,,
his,,
Page,,
bearing,,
his,,
sword,,
and,,
buckler,,
FALSTAFF,,
Sirrah,sirrah,n1
you,you,pn
giant,giant,n1
what,what,crq-q
says,say,vvz
the,the,d
doctor,doctor,n1
to,to,acp-p
my,my,po
water,water,n1
PAGE,,
He,he,pns
said,say,vvd
sir,sir,n1
the,the,d
water,water,n1
itself,itself,px
was,be,vvd
a,a,d
good,good,j
healthy,healthy,j
water,water,n1
but,but,acp-cc
for,for,acp-p
the,the,d
party,party,n1
that,that,cs
owed,owe,vvd
it,it,pn
he,he,pns
might,may,vmd
have,have,vvi
more,more,d-c
diseases,disease,n2
than,than,cs
he,he,pns
knew,know,vvd
for,for,acp-p
FALSTAFF,,
Men,man,n2
of,of,acp-p
all,all,d
sorts,sort,n2
take,take,vvb
a,a,d
pride,pride,n1
to,to,acp-cs
gird,gird,vvi
at,at,acp-p
me,i,pno
The,the,d
brain,brain,n1
of,of,acp-p
this,this,d
foolish-compounded,foolish-compounded,j
clay,clay,n1
man,man,n1
is,be,vvz
not,not,xx
able,able,j
to,to,acp-cs
invent,invent,vvi
anything,anything,pi
that,that,cs
intends,intend,vvz
to,to,acp-p
laughter,laughter,n1
more,more,av-c_d
than,than,cs
I,i,pns
invent,invent,vvb
or,or,cc
is,be,vvz
invented,invent,vvn
on,on,acp-p
me,i,pno
I,i,pns
am,be,vvm
not,not,xx
only,only,av_j
witty,witty,j
in,in,acp-p
myself,myself,px
but,but,acp-cc
the,the,d
cause,cause,n1
that,that,cs
wit,wit,n1
is,be,vvz
in,in,acp-p
other,other,d
men,man,n2
I,i,pns
do,do,vvb
here,here,av
walk,walk,vvi
before,before,acp-cs
thee,thou,pno
like,like,acp-p
a,a,d
sow,sow,n1
that,that,cs
hath,have,vvz
overwhelmed,overwhelm,vvn
all,all,d
her,her,po
litter,litter,n1
but,but,acp-av
one,one,pi
If,if,cs
the,the,d
Prince,prince,n1
put,put,vvb
thee,thou,pno
into,into,acp-p
my,my,po
service,service,n1
for,for,acp-p
any,any,d
other,other,d
reason,reason,n1
than,than,cs
to,to,acp-cs
set,set,vvi
me,i,pno
off,off,acp-av
why,why,crq-cs
then,then,av
I,i,pns
have,have,vvb
no,no,d-x
judgment,judgement,n1
Thou,thou,pns
whoreson,whoreson,n1
mandrake,mandrake,n1
thou,thou,pns
art,be,vv2
fitter,fit,j-c
to,to,acp-cs
be,be,vvi
worn,wear,vvn
in,in,acp-p
my,my,po
cap,cap,n1
than,than,cs
to,to,acp-cs
wait,wait,vvi
at,at,acp-p
my,my,po
heels,heel,n2
I,i,pns
was,be,vvd
never,never,av-x
manned,man,vvn
with,with,acp-p
an,a,d
agate,agot,n1
till,till,acp-p
now,now,av
but,but,acp-cc
I,i,pns
will,will,vmb
inset,inset,vvi
you,you,pn
neither,neither,av-x_d
in,in,acp-p
gold,gold,n1
nor,nor,cc-x
silver,silver,n1
but,but,acp-cc
in,in,acp-p
vile,vile,j
apparel,apparel,n1
and,and,cc
send,send,vvb
you,you,pn
back,back,av
again,again,av
to,to,acp-p
your,your,po
master,master,n1
for,for,acp-p
a,a,d
jewel,jewel,n1
The,the,d
juvenal,juvenal,j
the,the,d
Prince,prince,n1
your,your,po
master,master,n1
whose,who,crq-rg
chin,chin,n1
is,be,vvz
not,not,xx
yet,yet,av
fledge,fledge,j
I,i,pns
will,will,vmb
sooner,soon,av-c
have,have,vvi
a,a,d
beard,beard,n1
grow,grow,vvi
in,in,acp-p
the,the,d
palm,palm,n1
of,of,acp-p
my,my,po
hand,hand,n1
than,than,cs
he,he,pns
shall,shall,vmb
get,get,vvi
one,one,crd
off,off,acp-p
his,his,po
cheek,cheek,n1
and,and,cc
yet,yet,av
he,he,pns
will,will,vmb
not,not,xx
stick,stick,vvi
to,to,acp-cs
say,say,vvi
his,his,po
face,face,n1
is,be,vvz
a,a,d
face,face,n1
royal,royal,j
God,God,n1-nn
may,may,vmb
finish,finish,vvi
it,it,pn
when,when,crq-cs
He,he,pns
will,will,vmb
'Tis,it|be,pn|vvz
not,not,xx
a,a,d
hair,hair,n1
amiss,amiss,av
yet,yet,av
He,he,pns
may,may,vmb
keep,keep,vvi
it,it,pn
still,still,av
at,at,acp-p
a,a,d
face,face,n1
royal,royal,j
for,for,acp-p
a,a,d
barber,barber,n1
shall,shall,vmb
never,never,av-x
earn,earn,vvi
sixpence,sixpence,n2
out,out,av
of,of,acp-p
it,it,pn
and,and,cc
yet,yet,av
he'll,he|will,pns|vmb
be,be,vvi
crowing,crow,vvg
as,as,acp-cs
if,if,cs
he,he,pns
had,have,vvd
writ,write,vvn
man,man,n1
ever,ever,av
since,since,acp-cs
his,his,po
father,father,n1
was,be,vvd
a,a,d
bachelor,bachelor,n1
He,he,pns
may,may,vmb
keep,keep,vvi
his,his,po
own,own,d
grace,grace,n1
but,but,acp-cc
he's,he|be,pns|vvz
almost,almost,av
out,out,av
of,of,acp-p
mine,i,png
I,i,pns
can,can,vmb
assure,assure,vvi
him,he,pno
What,what,crq-q
said,say,vvd
Master,master,n1
Dommelton,Dommelton,n1-nn
about,about,acp-p
the,the,d
satin,satin,n1
for,for,acp-p
my,my,po
short,short,j
cloak,cloak,n1
and,and,cc
my,my,po
slops,slop,n2
PAGE,,
He,he,pns
said,say,vvd
sir,sir,n1
you,you,pn
should,shall,vmd
procure,procure,vvi
him,he,pno
better,better,j-c
assurance,assurance,n1
than,than,cs
Bardolph,Bardolph,n1-nn
He,he,pns
would,will,vmd
not,not,xx
take,take,vvi
his,his,po
band,band,n1
and,and,cc
yours,you,png
He,he,pns
liked,like,vvd
not,not,xx
the,the,d
security,security,n1
FALSTAFF,,
Let,let,vvb
him,he,pno
be,be,vvi
damned,damn,vvn
like,like,acp-p
the,the,d
glutton,glutton,n1
Pray,pray,vvb
God,God,n1-nn
his,his,po
tongue,tongue,n1
be,be,vvb
hotter,hot,j-c
A,a,d
whoreson,whoreson,n1
Achitophel,Achitophel,n1-nn
a,a,d
rascally,rascally,j
yea-forsooth,yea-forsooth,j
knave,knave,n1
to,to,acp-cs
bear,bear,vvi
a,a,d
gentleman,gentleman,n1
in,in,acp-p
hand,hand,n1
and,and,cc
then,then,av
stand,stand,vvb
upon,upon,acp-p
security,security,n1
The,the,d
whoreson,whoreson,n1
smoothy-pates,smoothy-pate,n2
do,do,vvb
now,now,av
wear,wear,vvi
nothing,nothing,pi-x
but,but,acp-p
high,high,j
shoes,shoe,n2
and,and,cc
bunches,bunch,n2
of,of,acp-p
keys,key,n2
at,at,acp-p
their,their,po
girdles,girdle,n2
and,and,cc
if,if,cs
a,a,d
man,man,n1
is,be,vvz
through,through,acp-av
with,with,acp-p
them,they,pno
in,in,acp-p
honest,honest,j
taking,take,vvg
up,up,acp-av
then,then,av
they,they,pns
must,must,vmb
stand,stand,vvi
upon,upon,acp-p
security,security,n1
I,i,pns
had,have,vvd
as,as,acp-av
lief,lief,av_j
they,they,pns
would,will,vmd
put,put,vvi
ratsbane,ratsbane,n1
in,in,acp-p
my,my,po
mouth,mouth,n1
as,as,acp-p
offer,offer,n1
to,to,acp-cs
stop,stop,vvi
it,it,pn
with,with,acp-p
security,security,n1
I,i,pns
looked,look,vvd
he,he,pns
should,shall,vmd
have,have,vvi
sent,send,vvn
me,i,pno
two-and-twenty,two-and-twenty,crd
yards,yard,n2
of,of,acp-p
satin,satin,n1
as,as,acp-cs
I,i,pns
am,be,vvm
a,a,d
true,true,j
knight,knight,n1
and,and,cc
he,he,pns
sends,send,vvz
me,i,pno
security,security,n1
Well,well,uh_mi
he,he,pns
may,may,vmb
sleep,sleep,vvi
in,in,acp-p
security,security,n1
for,for,acp-cs
he,he,pns
hath,have,vvz
the,the,d
horn,horn,n1
of,of,acp-p
abundance,abundance,n1
and,and,cc
the,the,d
lightness,lightness,n1
of,of,acp-p
his,his,po
wife,wife,n1
shines,shine,vvz
through,through,acp-p
it,it,pn
and,and,cc
yet,yet,av
cannot,can,vmb-x
he,he,pns
see,see,vvi
though,though,cs
he,he,pns
have,have,vvb
his,his,po
own,own,d
lantern,lantern,n1
to,to,acp-cs
light,light,vvi
him,he,pno
Where's,where|be,crq-q|vvz
Bardolph,Bardolph,n1-nn
PAGE,,
He's,he|be,pns|vvz
gone,go,vvn
in,in,acp-p
Smithfield,Smithfield,n1-nn
to,to,acp-cs
buy,buy,vvi
your,your,po
Worship,worship,n1
a,a,d
horse,horse,n1
FALSTAFF,,
I,i,pns
bought,buy,vvd
him,he,pno
in,in,acp-p
Paul's,Paul,n1g-nn
and,and,cc
he'll,he|will,pns|vmb
buy,buy,vvi
me,i,pno
a,a,d
horse,horse,n1
in,in,acp-p
Smithfield,Smithfield,n1-nn
An,an,cs
I,i,pns
could,can,vmd
get,get,vvi
me,i,pno
but,but,acp-p
a,a,d
wife,wife,n1
in,in,acp-p
the,the,d
stews,stew,n2
I,i,pns
were,be,vvd
manned,man,vvn
horsed,horse,vvn
and,and,cc
wived,wive,vvn
Enter,,
Lord,,
Chief,,
Justice,,
and,,
Servant,,
PAGE,,
to,,
Falstaff,,
Sir,sir,n1
here,here,av
comes,come,vvz
the,the,d
nobleman,nobleman,n1
that,that,cs
committed,commit,vvd
the,the,d
Prince,prince,n1
for,for,acp-p
striking,strike,vvg
him,he,pno
about,about,acp-p
Bardolph,Bardolph,n1-nn
FALSTAFF,,
Wait,wait,vvb
close,close,j
I,i,pns
will,will,vmb
not,not,xx
see,see,vvi
him,he,pno
They,,
begin,,
to,,
exit,,
CHIEF,,
JUSTICE,,
to,,
Servant,,
What's,what|be,crq-q|vvz
he,he,pns
that,that,cs
goes,go,vvz
there,there,acp-av
SERVANT,,
Falstaff,Falstaff,n1-nn
an,an,cs
't,it,pn
please,please,vvb
your,your,po
Lordship,lordship,n1
CHIEF,,
JUSTICE,,
He,he,pns
that,that,cs
was,be,vvd
in,in,acp-p
question,question,n1
for,for,acp-p
the,the,d
robbery,robbery,n1
SERVANT,,
He,he,pns
my,my,po
lord,lord,n1
but,but,acp-cc
he,he,pns
hath,have,vvz
since,since,acp-av
done,do,vvn
good,good,j
service,service,n1
at,at,acp-p
Shrewsbury,Shrewsbury,n1-nn
and,and,cc
as,as,acp-cs
I,i,pns
hear,hear,vvb
is,be,vvz
now,now,av
going,go,vvg
with,with,acp-p
some,some,d
charge,charge,n1
to,to,acp-p
the,the,d
Lord,lord,n1
John,John,n1-nn
of,of,acp-p
Lancaster,Lancaster,n1-nn
CHIEF,,
JUSTICE,,
What,what,crq-q
to,to,acp-p
York,York,n1-nn
Call,call,vvb
him,he,pno
back,back,av
again,again,av
SERVANT,,
Sir,sir,n1
John,John,n1-nn
Falstaff,Falstaff,n1-nn
FALSTAFF,,
Boy,boy,n1
tell,tell,vvb
him,he,pno
I,i,pns
am,be,vvm
deaf,deaf,j
PAGE,,
You,you,pn
must,must,vmb
speak,speak,vvi
louder,loud,j-c
My,my,po
master,master,n1
is,be,vvz
deaf,deaf,j
CHIEF,,
JUSTICE,,
I,i,pns
am,be,vvm
sure,sure,j
he,he,pns
is,be,vvz
to,to,acp-p
the,the,d
hearing,hear,n1_vg
of,of,acp-p
anything,anything,pi
good,good,j
Go,go,vvb
pluck,pluck,vvb
him,he,pno
by,by,acp-p
the,the,d
elbow,elbow,n1
I,i,pns
must,must,vmb
speak,speak,vvi
with,with,acp-p
him,he,pno
SERVANT,,
plucking,,
Falstaff's,,
sleeve,,
Sir,sir,n1
John,John,n1-nn
FALSTAFF,,
What,what,crq-r
a,a,d
young,young,j
knave,knave,n1
and,and,cc
begging,beg,vvg
Is,be,vvz
there,there,acp-av
not,not,xx
wars,war,n2
Is,be,vvz
there,there,acp-av
not,not,xx
employment,employment,n1
Doth,do,vvz
not,not,xx
the,the,d
King,king,n1
lack,lack,vvi
subjects,subject,n2
Do,do,vvb
not,not,xx
the,the,d
rebels,rebel,n2
need,need,vvi
soldiers,soldier,n2
Though,though,cs
it,it,pn
be,be,vvb
a,a,d
shame,shame,n1
to,to,acp-cs
be,be,vvi
on,on,acp-p
any,any,d
side,side,n1
but,but,acp-p
one,one,pi
it,it,pn
is,be,vvz
worse,worse,av-c_j
shame,shame,n1
to,to,acp-cs
beg,beg,vvi
than,than,cs
to,to,acp-cs
be,be,vvi
on,on,acp-p
the,the,d
worst,worst,j-s
side,side,n1
were,be,vvd
it,it,pn
worse,worse,av-c_j
than,than,cs
the,the,d
name,name,n1
of,of,acp-p
rebellion,rebellion,n1
can,can,vmb
tell,tell,vvi
how,how,crq-cs
to,to,acp-cs
make,make,vvi
it,it,pn
SERVANT,,
You,you,pn
mistake,mistake,vvb
me,i,pno
sir,sir,n1
FALSTAFF,,
Why,why,crq-q
sir,sir,n1
did,do,vvd
I,i,pns
say,say,vvi
you,you,pn
were,be,vvd
an,a,d
honest,honest,j
man,man,n1
Setting,set,vvg
my,my,po
knighthood,knighthood,n1
and,and,cc
my,my,po
soldiership,soldiership,n1
aside,aside,av
I,i,pns
had,have,vvd
lied,lie,vvn
in,in,acp-p
my,my,po
throat,throat,n1
if,if,cs
I,i,pns
had,have,vvd
said,say,vvn
so,so,av
SERVANT,,
I,i,pns
pray,pray,vvb
you,you,pn
sir,sir,n1
then,then,av
set,set,vvb
your,your,po
knighthood,knighthood,n1
and,and,cc
your,your,po
soldiership,soldiership,n1
aside,aside,av
and,and,cc
give,give,vvb
me,i,pno
leave,leave,n1
to,to,acp-cs
tell,tell,vvi
you,you,pn
you,you,pn
lie,lie,vvb
in,in,acp-p
your,your,po
throat,throat,n1
if,if,cs
you,you,pn
say,say,vvb
I,i,pns
am,be,vvm
any,any,d
other,other,pi_d
than,than,cs
an,a,d
honest,honest,j
man,man,n1
FALSTAFF,,
I,i,pns
give,give,vvb
thee,thou,pno
leave,leave,vvb
to,to,acp-cs
tell,tell,vvi
me,i,pno
so,so,av
I,i,pns
lay,lay,vvb
aside,aside,av
that,that,d
which,which,crq-r
grows,grow,vvz
to,to,acp-p
me,i,pno
If,if,cs
thou,thou,pns
gett'st,get,vv2
any,any,d
leave,leave,n1
of,of,acp-p
me,i,pno
hang,hang,vvb
me,i,pno
if,if,cs
thou,thou,pns
tak'st,take,vv2
leave,leave,n1
thou,thou,pns
wert,be,vvd2
better,better,av-c_j
be,be,vvi
hanged,hang,vvn
You,you,pn
hunt,hunt,vvb
counter,counter,av_j
Hence,hence,av
Avaunt,avaunt,uh
SERVANT,,
Sir,sir,n1
my,my,po
lord,lord,n1
would,will,vmd
speak,speak,vvi
with,with,acp-p
you,you,pn
CHIEF,,
JUSTICE,,
Sir,sir,n1
John,John,n1-nn
Falstaff,Falstaff,n1-nn
a,a,d
word,word,n1
with,with,acp-p
you,you,pn
FALSTAFF,,
My,my,po
good,good,j
lord,lord,n1
God,God,n1-nn
give,give,vvb
your,your,po
Lordship,lordship,n1
good,good,j
time,time,n1
of,of,acp-p
the,the,d
day,day,n1
I,i,pns
am,be,vvm
glad,glad,j
to,to,acp-cs
see,see,vvi
your,your,po
Lordship,lordship,n1
abroad,abroad,av
I,i,pns
heard,hear,vvd
say,say,vvb
your,your,po
Lordship,lordship,n1
was,be,vvd
sick,sick,j
I,i,pns
hope,hope,vvb
your,your,po
Lordship,lordship,n1
goes,go,vvz
abroad,abroad,av
by,by,acp-p
advice,advice,n1
Your,your,po
Lordship,lordship,n1
though,though,cs
not,not,xx
clean,clean,j
past,past,av_j
your,your,po
youth,youth,n1
have,have,vvb
yet,yet,av
some,some,d
smack,smack,n1
of,of,acp-p
an,a,d
ague,ague,n1
in,in,acp-p
you,you,pn
some,some,d
relish,relish,n1
of,of,acp-p
the,the,d
saltness,saltness,n1
of,of,acp-p
time,time,n1
in,in,acp-p
you,you,pn
and,and,cc
I,i,pns
most,most,av-s_d
humbly,humble,av_j
beseech,beseech,vvb
your,your,po
Lordship,lordship,n1
to,to,acp-cs
have,have,vvi
a,a,d
reverend,reverent,j
care,care,n1
of,of,acp-p
your,your,po
health,health,n1
CHIEF,,
JUSTICE,,
Sir,sir,n1
John,John,n1-nn
I,i,pns
sent,send,vvd
for,for,acp-p
you,you,pn
before,before,acp-p
your,your,po
expedition,expedition,n1
to,to,acp-p
Shrewsbury,Shrewsbury,n1-nn
FALSTAFF,,
An,an,cs
't,it,pn
please,please,vvb
your,your,po
Lordship,lordship,n1
I,i,pns
hear,hear,vvb
his,his,po
Majesty,majesty,n1
is,be,vvz
returned,return,vvn
with,with,acp-p
some,some,d
discomfort,discomfort,n1
from,from,acp-p
Wales,Wales,n1-nn
CHIEF,,
JUSTICE,,
I,i,pns
talk,talk,vvb
not,not,xx
of,of,acp-p
his,his,po
Majesty,majesty,n1
You,you,pn
would,will,vmd
not,not,xx
come,come,vvi
when,when,crq-cs
I,i,pns
sent,send,vvd
for,for,acp-p
you,you,pn
FALSTAFF,,
And,and,cc
I,i,pns
hear,hear,vvb
moreover,moreover,av
his,his,po
Highness,highness,n1
is,be,vvz
fallen,fall,vvn
into,into,acp-p
this,this,d
same,same,d
whoreson,whoreson,n1
apoplexy,apoplexy,n1
CHIEF,,
JUSTICE,,
Well,well,uh_mi
God,God,n1-nn
mend,mend,vvb
him,he,pno
I,i,pns
pray,pray,vvb
you,you,pn
let,let,vvb
me,i,pno
speak,speak,vvi
with,with,acp-p
you,you,pn
FALSTAFF,,
This,this,d
apoplexy,apoplexy,n1
as,as,acp-cs
I,i,pns
take,take,vvb
it,it,pn
is,be,vvz
a,a,d
kind,kind,n1
of,of,acp-p
lethargy,lethargy,n1
an,an,cs
't,it,pn
please,please,vvb
your,your,po
Lordship,lordship,n1
a,a,d
kind,kind,n1
of,of,acp-p
sleeping,sleep,vvg
in,in,acp-p
the,the,d
blood,blood,n1
a,a,d
whoreson,whoreson,n1
tingling,tingle,vvg
CHIEF,,
JUSTICE,,
What,what,crq-q
tell,tell,vvb
you,you,pn
me,i,pno
of,of,acp-p
it,it,pn
Be,be,vvb
it,it,pn
as,as,acp-cs
it,it,pn
is,be,vvz
FALSTAFF,,
It,it,pn
hath,have,vvz
it,it,pn
original,original,n1_j
from,from,acp-p
much,much,d
grief,grief,n1
from,from,acp-p
study,study,n1
and,and,cc
perturbation,perturbation,n1
of,of,acp-p
the,the,d
brain,brain,n1
I,i,pns
have,have,vvb
read,read,vvn
the,the,d
cause,cause,n1
of,of,acp-p
his,his,po
effects,effect,n2
